d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36,y
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,0.006750
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.006750
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,0.006750
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.007400
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,0.007400
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,0.007400
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.012550
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,0.012550
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.012550
2,0.000000,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,0.003550
1,0.000000,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,-0.012306,0.003550
0,0.000000,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,-0.012306,0.001057,0.003550
2,0.000000,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,-0.012306,0.001057,0.000771,0.013350
1,0.000127,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,-0.012306,0.001057,0.000771,0.000084,0.013350
0,-0.003967,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,-0.012306,0.001057,0.000771,0.000084,0.013105,0.013350
2,0.005557,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,-0.012306,0.001057,0.000771,0.000084,0.013105,0.008023,0.035550
1,-0.005741,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,-0.012306,0.001057,0.000771,0.000084,0.013105,0.008023,0.000988,0.035550
0,0.005901,-0.003505,0.013123,0.003538,-0.007351,0.006535,0.003408,-0.033998,0.022144,-0.023828,0.021104,-0.007900,-0.019641,0.027811,0.002190,-0.017974,0.022653,0.004171,-0.026197,0.013329,-0.005185,0.009540,-0.002507,0.008089,-0.009081,-0.007876,0.030649,-0.011450,0.013026,-0.012306,0.001057,0.000771,0.000084,0.013105,0.008023,0.000988,-0.000477,0.035550
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.001350
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.001350
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,-0.001350
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.003500
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,0.003500
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.003500
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.003450
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,0.003450
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.003450
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,0.006750
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.006750
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.006750
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.007400
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,0.007400
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,0.007400
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.012550
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,0.012550
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.012550
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,0.003550
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,-0.003188,0.003550
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,-0.003188,0.000484,0.003550
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,-0.003188,0.000484,0.000336,0.013350
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,-0.003188,0.000484,0.000336,0.000556,0.013350
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,-0.003188,0.000484,0.000336,0.000556,0.004731,0.013350
2,0.000000,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,-0.003188,0.000484,0.000336,0.000556,0.004731,0.003120,0.035550
1,0.000000,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,-0.003188,0.000484,0.000336,0.000556,0.004731,0.003120,0.003466,0.035550
0,0.000000,0.000000,0.000031,-0.004658,-0.009851,-0.011363,0.007749,-0.028918,0.002332,-0.015441,0.016239,-0.029274,-0.014592,0.014140,0.008186,-0.009081,0.009461,0.005975,-0.013156,0.005698,-0.008913,0.003633,0.005874,0.001823,-0.018513,-0.006148,0.033294,-0.009538,0.006178,-0.003188,0.000484,0.000336,0.000556,0.004731,0.003120,0.003466,0.002036,0.035550
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.001350
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001350
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001350
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.003500
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,0.003500
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003500
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.003450
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,0.003450
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.003450
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,0.006750
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,0.006750
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,0.006750
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,0.007400
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.007400
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.002622,0.007400
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.002622,0.009823,0.012550
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.002622,0.009823,0.002111,0.012550
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.002622,0.009823,0.002111,-0.017043,0.012550
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.002622,0.009823,0.002111,-0.017043,0.008221,0.003550
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.002622,0.009823,0.002111,-0.017043,0.008221,0.008221,0.003550
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.002622,0.009823,0.002111,-0.017043,0.008221,0.008221,0.005469,0.003550
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,0.000928,-0.003782,0.000507,-0.001298,-0.004312,-0.001867,-0.001819,0.005703,-0.004466,0.003088,0.009161,-0.006898,0.001914,-0.010285,-0.000456,-0.006574,-0.000645,0.002622,0.009823,0.002111,-0.017043,0.008221,0.008221,0.005469,0.001602,0.013350
