d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36,y
1,-0.000216,0.000832,-0.000419,0.000634,-0.000651,-0.002009,0.000878,-0.002321,0.001318,-0.001711,0.003377,-0.001380,-0.001064,0.001627,-0.000094,-0.000107,0.000043,0.000052,0.000082,0.000157,-0.000162,0.000095,0.000078,-0.000085,-0.001637,-0.003880,-0.005331,0.002725,-0.019198,-0.012795,-0.023035,-0.009459,0.015706,0.014245,-0.030465,0.004636,0.017081,0.012550
1,-0.010874,-0.014212,-0.019778,0.006063,-0.044610,0.034577,-0.038257,0.035046,-0.018083,-0.013696,0.022910,-0.000135,-0.001040,0.000181,0.000708,-0.003388,0.002553,-0.000687,0.001064,0.000477,0.001572,0.004773,-0.003479,-0.000241,0.007833,-0.007570,-0.001093,-0.000056,0.003286,-0.000495,-0.000944,0.002142,0.002185,0.003682,-0.008068,0.003533,0.001960,0.003550
2,0.000000,0.000000,0.000000,-0.000021,-0.001788,-0.012328,0.010161,-0.024544,0.015942,-0.009210,-0.005383,0.015420,-0.001064,-0.010408,-0.002057,-0.006277,-0.014670,0.002261,-0.005286,0.001400,-0.000220,-0.004607,0.005767,-0.008378,0.001566,0.015868,-0.010675,0.009536,-0.005077,0.002753,-0.009286,-0.002716,0.008084,-0.006750,0.015502,-0.020824,0.005315,0.003550
1,0.010544,-0.028739,-0.015037,0.002731,-0.028327,0.012600,-0.028821,0.026929,-0.011488,-0.010856,0.014227,0.000848,0.003713,-0.000398,-0.002301,0.003458,-0.000712,-0.003588,0.007901,0.000917,0.000858,0.000117,-0.001357,0.001032,0.001357,0.001501,0.001171,-0.000238,-0.000194,-0.000610,-0.000913,-0.000899,0.000195,0.000910,-0.009727,0.000498,0.001097,0.003550
2,0.000000,-0.001139,-0.001385,-0.002181,0.000512,0.003359,-0.002974,0.001145,-0.026441,-0.002267,0.006282,-0.044848,0.042823,-0.037361,0.032783,-0.019072,-0.019810,0.022650,0.000385,-0.006199,0.000996,0.006896,-0.005561,0.002085,-0.005800,0.001254,0.002164,-0.004687,0.005930,-0.001259,0.003996,0.009491,-0.007925,0.000841,-0.002814,0.000746,-0.004023,0.007400
2,-0.017234,0.019119,-0.005780,0.001235,0.029893,-0.050676,-0.000248,0.011420,-0.039031,0.007056,-0.012782,0.010890,-0.005261,-0.004939,0.009154,0.000935,-0.006191,-0.000460,0.000172,-0.007054,-0.000425,0.002552,0.003422,0.001706,-0.005193,0.007218,-0.006018,0.001644,0.000620,-0.001231,0.000145,0.004792,0.000977,-0.004939,0.002838,-0.002352,0.002843,0.012550
2,-0.001028,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,-0.028204,0.020561,0.032447,-0.032658,0.004472,-0.009099,0.000103,-0.000039,0.013350
0,0.000027,-0.001028,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,-0.028204,0.020561,0.032447,-0.032658,0.004472,-0.009099,0.000103,0.003550
0,0.003359,-0.002974,0.001145,-0.026441,-0.002267,0.006282,-0.044848,0.042823,-0.037361,0.032783,-0.019072,-0.019810,0.022650,0.000385,-0.006199,0.000996,0.006896,-0.005561,0.002085,-0.005800,0.001254,0.002164,-0.004687,0.005930,-0.001259,0.003996,0.009491,-0.007925,0.000841,-0.002814,0.000746,-0.004023,-0.004333,0.006260,0.004043,0.006533,-0.015965,0.012550
0,-0.013574,-0.019028,0.007911,-0.024240,0.004515,-0.021295,0.017079,-0.006396,-0.008736,0.009957,0.001026,-0.000276,-0.000581,-0.001641,-0.005447,0.005536,0.001727,0.010803,0.001433,-0.002764,0.001414,-0.012196,0.002257,0.008604,0.003663,0.002702,0.000307,-0.000353,-0.007438,0.000513,-0.002383,-0.000098,0.003422,-0.008047,0.000016,0.004784,-0.003616,0.003550
2,0.002392,0.016077,-0.000172,-0.011335,-0.001965,-0.025414,-0.021546,0.006035,-0.032316,0.020868,-0.029949,0.029283,-0.015021,-0.013993,0.019566,0.000364,0.003160,0.000459,-0.002583,0.000084,0.001662,0.001414,0.004853,0.002628,-0.001210,0.001773,-0.001298,0.001644,0.001760,-0.003709,-0.000168,-0.002775,0.000084,-0.003955,0.000300,0.000903,0.001667,0.012550
1,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,-0.028204,0.020561,0.032447,-0.032658,0.004472,-0.009099,0.000103,-0.000039,0.000073,0.013350
2,0.000000,-0.014755,-0.010674,-0.013475,0.016410,0.001314,0.001503,0.004874,-0.025290,-0.009599,0.003437,-0.036018,0.021914,-0.028350,0.026124,-0.006235,-0.014057,0.019876,0.001266,-0.006399,-0.000433,0.005991,0.005100,0.002926,0.001965,0.000711,0.003794,0.001701,0.006070,-0.003261,-0.006409,0.008236,-0.000474,-0.003051,0.003018,0.000473,-0.007856,0.007400
1,0.001565,0.000027,-0.001028,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,-0.028204,0.020561,0.032447,-0.032658,0.004472,-0.009099,0.003550
2,-0.000021,-0.001788,-0.012328,0.010161,-0.024544,0.015942,-0.009210,-0.005383,0.015420,-0.001064,-0.010408,-0.002057,-0.006277,-0.014670,0.002261,-0.005286,0.001400,-0.000220,-0.004607,0.005767,-0.008378,0.001566,0.015868,-0.010675,0.009536,-0.005077,0.002753,-0.009286,-0.002716,0.008084,-0.006750,0.015502,-0.020824,0.005315,0.015966,0.013989,-0.027263,0.013350
1,-0.001788,-0.012328,0.010161,-0.024544,0.015942,-0.009210,-0.005383,0.015420,-0.001064,-0.010408,-0.002057,-0.006277,-0.014670,0.002261,-0.005286,0.001400,-0.000220,-0.004607,0.005767,-0.008378,0.001566,0.015868,-0.010675,0.009536,-0.005077,0.002753,-0.009286,-0.002716,0.008084,-0.006750,0.015502,-0.020824,0.005315,0.015966,0.013989,-0.027263,0.000046,0.013350
0,-0.012328,0.010161,-0.024544,0.015942,-0.009210,-0.005383,0.015420,-0.001064,-0.010408,-0.002057,-0.006277,-0.014670,0.002261,-0.005286,0.001400,-0.000220,-0.004607,0.005767,-0.008378,0.001566,0.015868,-0.010675,0.009536,-0.005077,0.002753,-0.009286,-0.002716,0.008084,-0.006750,0.015502,-0.020824,0.005315,0.015966,0.013989,-0.027263,0.000046,-0.001526,0.013350
0,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,-0.028204,0.020561,0.032447,-0.032658,0.004472,-0.009099,0.000103,-0.000039,0.000073,0.001027,0.013350
0,-0.001385,-0.002181,0.000512,0.003359,-0.002974,0.001145,-0.026441,-0.002267,0.006282,-0.044848,0.042823,-0.037361,0.032783,-0.019072,-0.019810,0.022650,0.000385,-0.006199,0.000996,0.006896,-0.005561,0.002085,-0.005800,0.001254,0.002164,-0.004687,0.005930,-0.001259,0.003996,0.009491,-0.007925,0.000841,-0.002814,0.000746,-0.004023,-0.004333,0.006260,0.007400
1,0.016077,-0.000172,-0.011335,-0.001965,-0.025414,-0.021546,0.006035,-0.032316,0.020868,-0.029949,0.029283,-0.015021,-0.013993,0.019566,0.000364,0.003160,0.000459,-0.002583,0.000084,0.001662,0.001414,0.004853,0.002628,-0.001210,0.001773,-0.001298,0.001644,0.001760,-0.003709,-0.000168,-0.002775,0.000084,-0.003955,0.000300,0.000903,0.001667,0.004875,0.012550
1,0.000000,0.000007,-0.000297,0.003456,-0.026584,0.002610,0.001766,-0.044791,0.033298,-0.040052,0.026239,-0.016001,-0.017602,0.017654,0.000537,-0.009187,0.000496,0.010133,-0.007238,0.002905,-0.007545,0.001912,0.001480,-0.003952,0.007505,-0.001817,0.003129,0.012951,-0.009147,0.002185,-0.004286,0.000906,-0.005755,-0.005441,0.011176,0.005443,0.006182,0.012550
1,-0.014755,-0.010674,-0.013475,0.016410,0.001314,0.001503,0.004874,-0.025290,-0.009599,0.003437,-0.036018,0.021914,-0.028350,0.026124,-0.006235,-0.014057,0.019876,0.001266,-0.006399,-0.000433,0.005991,0.005100,0.002926,0.001965,0.000711,0.003794,0.001701,0.006070,-0.003261,-0.006409,0.008236,-0.000474,-0.003051,0.003018,0.000473,-0.007856,0.002909,0.007400
1,-0.001965,-0.025414,-0.021546,0.006035,-0.032316,0.020868,-0.029949,0.029283,-0.015021,-0.013993,0.019566,0.000364,0.003160,0.000459,-0.002583,0.000084,0.001662,0.001414,0.004853,0.002628,-0.001210,0.001773,-0.001298,0.001644,0.001760,-0.003709,-0.000168,-0.002775,0.000084,-0.003955,0.000300,0.000903,0.001667,0.004875,-0.004724,0.001537,0.009115,0.003550
0,-0.044791,0.033298,-0.040052,0.026239,-0.016001,-0.017602,0.017654,0.000537,-0.009187,0.000496,0.010133,-0.007238,0.002905,-0.007545,0.001912,0.001480,-0.003952,0.007505,-0.001817,0.003129,0.012951,-0.009147,0.002185,-0.004286,0.000906,-0.005755,-0.005441,0.011176,0.005443,0.006182,-0.022407,0.011191,0.000218,-0.001121,-0.003412,0.000268,-0.002460,0.013350
1,-0.001794,0.000055,-0.000937,-0.000216,0.000832,-0.000419,0.000634,-0.000651,-0.002009,0.000878,-0.002321,0.001318,-0.001711,0.003377,-0.001380,-0.001064,0.001627,-0.000094,-0.000107,0.000043,0.000052,0.000082,0.000157,-0.000162,0.000095,0.000078,-0.000085,-0.001637,-0.003880,-0.005331,0.002725,-0.019198,-0.012795,-0.023035,-0.009459,0.015706,0.014245,0.007400
2,0.000000,0.008812,-0.013483,-0.010483,0.012935,-0.007097,-0.005502,-0.003088,0.002223,-0.021647,0.004326,-0.024816,0.024299,-0.018883,0.027859,-0.011286,-0.012934,0.014850,0.000327,-0.024533,0.001866,0.007114,-0.013654,0.009628,-0.002100,0.008989,0.000249,-0.009582,0.006930,-0.012973,0.004326,0.005280,0.007921,-0.000072,0.004383,0.001648,-0.007840,0.007400
0,-0.025414,-0.021546,0.006035,-0.032316,0.020868,-0.029949,0.029283,-0.015021,-0.013993,0.019566,0.000364,0.003160,0.000459,-0.002583,0.000084,0.001662,0.001414,0.004853,0.002628,-0.001210,0.001773,-0.001298,0.001644,0.001760,-0.003709,-0.000168,-0.002775,0.000084,-0.003955,0.000300,0.000903,0.001667,0.004875,-0.004724,0.001537,0.009115,-0.000435,0.003550
1,-0.016353,-0.003692,-0.015782,0.018245,-0.006534,0.008694,0.000947,-0.023569,-0.010001,0.002090,-0.022198,0.021395,-0.027790,0.027064,-0.012787,-0.011059,0.017770,0.000600,0.001775,0.000336,-0.005105,-0.000737,0.003947,0.001069,0.002321,0.001721,0.000864,0.003816,0.002074,0.001090,0.002030,-0.000280,0.000248,0.000019,0.000381,-0.006364,-0.000857,0.007400
2,0.000000,-0.016353,-0.003692,-0.015782,0.018245,-0.006534,0.008694,0.000947,-0.023569,-0.010001,0.002090,-0.022198,0.021395,-0.027790,0.027064,-0.012787,-0.011059,0.017770,0.000600,0.001775,0.000336,-0.005105,-0.000737,0.003947,0.001069,0.002321,0.001721,0.000864,0.003816,0.002074,0.001090,0.002030,-0.000280,0.000248,0.000019,0.000381,-0.006364,0.007400
1,0.003133,-0.013574,-0.019028,0.007911,-0.024240,0.004515,-0.021295,0.017079,-0.006396,-0.008736,0.009957,0.001026,-0.000276,-0.000581,-0.001641,-0.005447,0.005536,0.001727,0.010803,0.001433,-0.002764,0.001414,-0.012196,0.002257,0.008604,0.003663,0.002702,0.000307,-0.000353,-0.007438,0.000513,-0.002383,-0.000098,0.003422,-0.008047,0.000016,0.004784,0.003550
2,-0.002974,0.001145,-0.026441,-0.002267,0.006282,-0.044848,0.042823,-0.037361,0.032783,-0.019072,-0.019810,0.022650,0.000385,-0.006199,0.000996,0.006896,-0.005561,0.002085,-0.005800,0.001254,0.002164,-0.004687,0.005930,-0.001259,0.003996,0.009491,-0.007925,0.000841,-0.002814,0.000746,-0.004023,-0.004333,0.006260,0.004043,0.006533,-0.015965,0.010489,0.003550
2,-0.000086,-0.000365,0.001099,0.000699,0.001565,0.000027,-0.001028,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,-0.028204,0.020561,0.012550
2,0.001235,0.029893,-0.050676,-0.000248,0.011420,-0.039031,0.007056,-0.012782,0.010890,-0.005261,-0.004939,0.009154,0.000935,-0.006191,-0.000460,0.000172,-0.007054,-0.000425,0.002552,0.003422,0.001706,-0.005193,0.007218,-0.006018,0.001644,0.000620,-0.001231,0.000145,0.004792,0.000977,-0.004939,0.002838,-0.002352,0.002843,0.007658,-0.008843,0.005338,0.003550
0,0.001099,0.000699,0.001565,0.000027,-0.001028,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,-0.028204,0.020561,0.032447,-0.032658,0.012550
2,-0.002181,0.000512,0.003359,-0.002974,0.001145,-0.026441,-0.002267,0.006282,-0.044848,0.042823,-0.037361,0.032783,-0.019072,-0.019810,0.022650,0.000385,-0.006199,0.000996,0.006896,-0.005561,0.002085,-0.005800,0.001254,0.002164,-0.004687,0.005930,-0.001259,0.003996,0.009491,-0.007925,0.000841,-0.002814,0.000746,-0.004023,-0.004333,0.006260,0.004043,0.012550
2,0.000000,-0.012376,-0.009919,-0.007304,0.011377,0.002115,-0.001833,0.002354,-0.022035,-0.010241,0.004283,-0.032211,0.029709,-0.027539,0.029365,-0.011498,-0.014031,0.019000,0.001565,-0.003803,0.000049,0.004395,-0.001134,0.005456,0.002035,-0.000790,0.001756,0.001147,0.005224,-0.002789,-0.005619,0.006665,0.001404,-0.002373,0.000879,0.000190,-0.005708,0.007400
1,0.001766,-0.044791,0.033298,-0.040052,0.026239,-0.016001,-0.017602,0.017654,0.000537,-0.009187,0.000496,0.010133,-0.007238,0.002905,-0.007545,0.001912,0.001480,-0.003952,0.007505,-0.001817,0.003129,0.012951,-0.009147,0.002185,-0.004286,0.000906,-0.005755,-0.005441,0.011176,0.005443,0.006182,-0.022407,0.011191,0.000218,-0.001121,-0.003412,0.000268,0.013350
2,0.000000,0.000198,0.000413,-0.000086,-0.000365,0.001099,0.000699,0.001565,0.000027,-0.001028,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007400
1,0.024031,-0.009873,-0.012620,0.010544,-0.028739,-0.015037,0.002731,-0.028327,0.012600,-0.028821,0.026929,-0.011488,-0.010856,0.014227,0.000848,0.003713,-0.000398,-0.002301,0.003458,-0.000712,-0.003588,0.007901,0.000917,0.000858,0.000117,-0.001357,0.001032,0.001357,0.001501,0.001171,-0.000238,-0.000194,-0.000610,-0.000913,-0.000899,0.000195,0.000910,0.012550
0,-0.007097,-0.005502,-0.003088,0.002223,-0.021647,0.004326,-0.024816,0.024299,-0.018883,0.027859,-0.011286,-0.012934,0.014850,0.000327,-0.024533,0.001866,0.007114,-0.013654,0.009628,-0.002100,0.008989,0.000249,-0.009582,0.006930,-0.012973,0.004326,0.005280,0.007921,-0.000072,0.004383,0.001648,-0.007840,0.004817,-0.004584,0.003207,0.005032,-0.006290,0.012550
1,0.008812,-0.013483,-0.010483,0.012935,-0.007097,-0.005502,-0.003088,0.002223,-0.021647,0.004326,-0.024816,0.024299,-0.018883,0.027859,-0.011286,-0.012934,0.014850,0.000327,-0.024533,0.001866,0.007114,-0.013654,0.009628,-0.002100,0.008989,0.000249,-0.009582,0.006930,-0.012973,0.004326,0.005280,0.007921,-0.000072,0.004383,0.001648,-0.007840,0.004817,0.007400
1,-0.012376,-0.009919,-0.007304,0.011377,0.002115,-0.001833,0.002354,-0.022035,-0.010241,0.004283,-0.032211,0.029709,-0.027539,0.029365,-0.011498,-0.014031,0.019000,0.001565,-0.003803,0.000049,0.004395,-0.001134,0.005456,0.002035,-0.000790,0.001756,0.001147,0.005224,-0.002789,-0.005619,0.006665,0.001404,-0.002373,0.000879,0.000190,-0.005708,0.001621,0.007400
0,-0.026441,-0.002267,0.006282,-0.044848,0.042823,-0.037361,0.032783,-0.019072,-0.019810,0.022650,0.000385,-0.006199,0.000996,0.006896,-0.005561,0.002085,-0.005800,0.001254,0.002164,-0.004687,0.005930,-0.001259,0.003996,0.009491,-0.007925,0.000841,-0.002814,0.000746,-0.004023,-0.004333,0.006260,0.004043,0.006533,-0.015965,0.010489,0.001872,-0.000159,0.003550
2,0.002610,0.001766,-0.044791,0.033298,-0.040052,0.026239,-0.016001,-0.017602,0.017654,0.000537,-0.009187,0.000496,0.010133,-0.007238,0.002905,-0.007545,0.001912,0.001480,-0.003952,0.007505,-0.001817,0.003129,0.012951,-0.009147,0.002185,-0.004286,0.000906,-0.005755,-0.005441,0.011176,0.005443,0.006182,-0.022407,0.011191,0.000218,-0.001121,-0.003412,0.013350
0,-0.014212,-0.019778,0.006063,-0.044610,0.034577,-0.038257,0.035046,-0.018083,-0.013696,0.022910,-0.000135,-0.001040,0.000181,0.000708,-0.003388,0.002553,-0.000687,0.001064,0.000477,0.001572,0.004773,-0.003479,-0.000241,0.007833,-0.007570,-0.001093,-0.000056,0.003286,-0.000495,-0.000944,0.002142,0.002185,0.003682,-0.008068,0.003533,0.001960,0.001457,0.003550
2,0.000699,0.001565,0.000027,-0.001028,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,-0.028204,0.020561,0.032447,-0.032658,0.004472,0.003550
2,-0.019028,0.007911,-0.024240,0.004515,-0.021295,0.017079,-0.006396,-0.008736,0.009957,0.001026,-0.000276,-0.000581,-0.001641,-0.005447,0.005536,0.001727,0.010803,0.001433,-0.002764,0.001414,-0.012196,0.002257,0.008604,0.003663,0.002702,0.000307,-0.000353,-0.007438,0.000513,-0.002383,-0.000098,0.003422,-0.008047,0.000016,0.004784,-0.003616,-0.002814,0.013350
2,-0.006416,-0.000983,0.000339,-0.003399,0.006051,-0.023546,0.028076,-0.043474,0.031008,-0.017596,-0.016528,0.024950,0.000601,-0.010393,-0.000864,0.002756,-0.006834,0.005736,-0.002742,0.000845,-0.000986,-0.002437,0.005227,-0.006145,0.000429,0.011224,-0.005990,0.004078,-0.003000,0.001710,-0.004238,-0.003811,0.007392,-0.002263,0.003211,-0.014137,0.002865,0.003550
1,0.001145,-0.026441,-0.002267,0.006282,-0.044848,0.042823,-0.037361,0.032783,-0.019072,-0.019810,0.022650,0.000385,-0.006199,0.000996,0.006896,-0.005561,0.002085,-0.005800,0.001254,0.002164,-0.004687,0.005930,-0.001259,0.003996,0.009491,-0.007925,0.000841,-0.002814,0.000746,-0.004023,-0.004333,0.006260,0.004043,0.006533,-0.015965,0.010489,0.001872,0.003550
2,-0.010483,0.012935,-0.007097,-0.005502,-0.003088,0.002223,-0.021647,0.004326,-0.024816,0.024299,-0.018883,0.027859,-0.011286,-0.012934,0.014850,0.000327,-0.024533,0.001866,0.007114,-0.013654,0.009628,-0.002100,0.008989,0.000249,-0.009582,0.006930,-0.012973,0.004326,0.005280,0.007921,-0.000072,0.004383,0.001648,-0.007840,0.004817,-0.004584,0.003207,0.012550
0,0.004324,-0.006416,-0.000983,0.000339,-0.003399,0.006051,-0.023546,0.028076,-0.043474,0.031008,-0.017596,-0.016528,0.024950,0.000601,-0.010393,-0.000864,0.002756,-0.006834,0.005736,-0.002742,0.000845,-0.000986,-0.002437,0.005227,-0.006145,0.000429,0.011224,-0.005990,0.004078,-0.003000,0.001710,-0.004238,-0.003811,0.007392,-0.002263,0.003211,-0.014137,0.012550
1,-0.012208,0.000835,-0.015016,0.013826,-0.005785,0.012527,0.003652,-0.026043,-0.006865,-0.003689,-0.018110,0.024912,-0.024553,0.018902,-0.008254,-0.008819,0.016064,0.000306,-0.000143,-0.000404,-0.008031,-0.001690,0.007358,0.000622,0.002841,-0.002045,0.000689,0.003823,-0.000306,0.002272,0.002620,0.000091,-0.001201,0.000833,0.002108,-0.007454,-0.001324,0.007400
0,-0.023546,0.028076,-0.043474,0.031008,-0.017596,-0.016528,0.024950,0.000601,-0.010393,-0.000864,0.002756,-0.006834,0.005736,-0.002742,0.000845,-0.000986,-0.002437,0.005227,-0.006145,0.000429,0.011224,-0.005990,0.004078,-0.003000,0.001710,-0.004238,-0.003811,0.007392,-0.002263,0.003211,-0.014137,0.002865,0.000558,-0.000404,-0.001499,0.000365,-0.001257,0.013350
2,-0.015037,0.002731,-0.028327,0.012600,-0.028821,0.026929,-0.011488,-0.010856,0.014227,0.000848,0.003713,-0.000398,-0.002301,0.003458,-0.000712,-0.003588,0.007901,0.000917,0.000858,0.000117,-0.001357,0.001032,0.001357,0.001501,0.001171,-0.000238,-0.000194,-0.000610,-0.000913,-0.000899,0.000195,0.000910,-0.009727,0.000498,0.001097,-0.001321,-0.001761,0.013350
2,0.000000,-0.012208,0.000835,-0.015016,0.013826,-0.005785,0.012527,0.003652,-0.026043,-0.006865,-0.003689,-0.018110,0.024912,-0.024553,0.018902,-0.008254,-0.008819,0.016064,0.000306,-0.000143,-0.000404,-0.008031,-0.001690,0.007358,0.000622,0.002841,-0.002045,0.000689,0.003823,-0.000306,0.002272,0.002620,0.000091,-0.001201,0.000833,0.002108,-0.007454,0.007400
1,0.000000,0.000000,-0.000021,-0.001788,-0.012328,0.010161,-0.024544,0.015942,-0.009210,-0.005383,0.015420,-0.001064,-0.010408,-0.002057,-0.006277,-0.014670,0.002261,-0.005286,0.001400,-0.000220,-0.004607,0.005767,-0.008378,0.001566,0.015868,-0.010675,0.009536,-0.005077,0.002753,-0.009286,-0.002716,0.008084,-0.006750,0.015502,-0.020824,0.005315,0.015966,0.003550
1,0.029893,-0.050676,-0.000248,0.011420,-0.039031,0.007056,-0.012782,0.010890,-0.005261,-0.004939,0.009154,0.000935,-0.006191,-0.000460,0.000172,-0.007054,-0.000425,0.002552,0.003422,0.001706,-0.005193,0.007218,-0.006018,0.001644,0.000620,-0.001231,0.000145,0.004792,0.000977,-0.004939,0.002838,-0.002352,0.002843,0.007658,-0.008843,0.005338,0.008865,0.003550
2,-0.018086,0.015161,-0.038311,0.005280,-0.025683,0.019735,-0.008836,-0.009611,0.014003,0.001026,-0.005572,0.000454,-0.006766,-0.001549,0.002046,0.001846,0.006060,0.003399,-0.002557,0.004077,-0.001643,0.002105,0.001687,-0.006059,0.000328,-0.000338,0.001323,-0.002923,-0.000262,0.003401,0.000882,0.005024,-0.006819,0.003835,0.013989,-0.002211,-0.003608,0.013350
1,0.000198,0.000413,-0.000086,-0.000365,0.001099,0.000699,0.001565,0.000027,-0.001028,-0.000162,-0.001686,-0.000932,-0.000330,-0.000003,-0.000512,0.008219,-0.005218,-0.002707,-0.013999,0.008572,-0.030213,0.007657,-0.028893,0.024256,-0.026018,-0.031785,0.026131,0.004270,0.000303,0.019960,0.007998,-0.017377,0.003576,-0.007435,0.009441,0.002198,0.007118,0.007400
2,-0.018586,0.000765,-0.040556,0.033221,-0.034267,0.029630,-0.015731,-0.011425,0.019117,0.000309,-0.004580,-0.000437,0.005804,-0.007262,0.002801,-0.000224,-0.001151,0.000624,-0.000053,0.005262,-0.003567,0.000190,0.008971,-0.008429,-0.001666,0.001745,0.003060,-0.002105,-0.000122,0.002202,0.000857,0.002202,-0.008366,0.004105,0.003613,0.000507,-0.000920,0.013350
0,-0.000015,-0.000002,-0.000021,0.000184,-0.000127,-0.000006,0.000000,-0.000029,0.000232,-0.000132,0.000161,-0.002492,0.000921,-0.000709,0.031956,-0.017508,0.014807,-0.000573,0.000113,-0.037556,0.019995,-0.014278,0.017797,-0.015700,-0.044162,0.039769,0.003233,-0.005443,0.012435,0.003306,-0.031769,0.012859,-0.004047,0.004821,-0.005075,0.024136,-0.041500,0.007400
1,0.000512,0.003359,-0.002974,0.001145,-0.026441,-0.002267,0.006282,-0.044848,0.042823,-0.037361,0.032783,-0.019072,-0.019810,0.022650,0.000385,-0.006199,0.000996,0.006896,-0.005561,0.002085,-0.005800,0.001254,0.002164,-0.004687,0.005930,-0.001259,0.003996,0.009491,-0.007925,0.000841,-0.002814,0.000746,-0.004023,-0.004333,0.006260,0.004043,0.006533,0.012550
2,-0.003399,0.006051,-0.023546,0.028076,-0.043474,0.031008,-0.017596,-0.016528,0.024950,0.000601,-0.010393,-0.000864,0.002756,-0.006834,0.005736,-0.002742,0.000845,-0.000986,-0.002437,0.005227,-0.006145,0.000429,0.011224,-0.005990,0.004078,-0.003000,0.001710,-0.004238,-0.003811,0.007392,-0.002263,0.003211,-0.014137,0.002865,0.000558,-0.000404,-0.001499,0.013350
0,-0.007062,-0.030402,0.006958,-0.037481,0.050200,-0.051115,0.045496,-0.020700,-0.020348,0.025747,0.000376,-0.000864,0.000108,0.002450,-0.001353,0.000074,0.000942,-0.000740,0.000283,0.000031,0.000363,0.000626,0.000635,0.000514,-0.000645,-0.000751,0.000105,0.000530,0.001474,0.000104,0.000620,0.000250,-0.000206,-0.001197,0.000630,0.001700,-0.000624,0.003550
1,-0.002188,0.000167,-0.001745,0.003161,0.004324,-0.006416,-0.000983,0.000339,-0.003399,0.006051,-0.023546,0.028076,-0.043474,0.031008,-0.017596,-0.016528,0.024950,0.000601,-0.010393,-0.000864,0.002756,-0.006834,0.005736,-0.002742,0.000845,-0.000986,-0.002437,0.005227,-0.006145,0.000429,0.011224,-0.005990,0.004078,-0.003000,0.001710,-0.004238,-0.003811,0.007400
